pbrain-whose20190401x64.exe
pbrain-rapfi19.exe
4,4,0
3,4,0
5,5,0
3,3,1206
3,5,128
4,5,1169
5,3,103
2,6,1293
5,6,110
5,4,1517
6,4,115
6,3,1088
3,6,127
4,6,1154
4,2,120
3,1,652
3,2,114
6,2,904
7,4,144
7,5,916
1,2,112
2,2,1520
1,4,144
4,7,1102
1,3,107
1,5,975
4,1,118
0,5,1354
1,0,104
1,1,43
8,1,105
4,0,1364
8,8,141
2,5,1515
8,4,92
5,0,1236
2,4,143
4,3,1086
5,2,139
4,8,848
0,4,133
8,2,1514
8,7,144
6,0,1017
3,0,145
3,8,592
7,1,107
7,7,692
7,0,112
0,7,806
1,6,47
5,1,632
3,7,105
7,2,398
6,8,66
8,6,348
0
