pbrain-embryo18.exe
pbrain-Yixin2018.exe
4,4,0
3,4,0
4,1,0
4,3,1643
5,5,194
3,3,1530
2,3,136
3,5,1513
3,2,137
1,4,1518
3,6,111
2,4,1521
1,5,138
4,6,1527
5,7,99
5,2,1515
6,1,136
5,1,1515
5,4,136
5,6,1515
6,4,137
6,3,1516
7,3,110
7,4,1515
4,7,131
6,7,1515
0,2,137
8,6,1514
4,2,137
8,4,1513
8,5,136
2,7,1514
2,2,136
1,2,45
4,8,136
4,0,1514
0,4,135
1,0,1515
0,3,109
0,5,1514
2,8,134
3,8,1514
2,6,135
3,7,46
4,5,134
7,5,1514
2,0,135
2,1,1514
5,3,135
3,1,44
0,1,135
0,0,45
8,0,134
6,5,1513
6,2,134
7,1,44
0
