pbrain-whose20190401x64.exe
pbrain-embryo21_e.exe
4,4,0
3,5,0
3,6,0
4,3,1564
4,6,185
5,4,1537
6,5,101
5,6,1307
5,5,118
6,4,1255
3,3,101
2,2,1528
1,4,125
4,7,1526
1,6,124
4,2,1527
3,2,110
7,5,1527
5,3,146
4,1,1527
1,5,138
1,7,1528
3,4,132
7,4,1528
2,6,96
0,6,48
0,4,137
2,4,50
7,1,104
7,7,1531
3,7,132
4,8,49
7,6,97
3,1,1528
2,1,109
8,4,1530
5,7,99
4,0,1528
1,2,102
1,3,48
6,2,141
8,0,49
6,3,147
3,8,1526
5,8,135
4,5,1528
5,0,132
8,3,1263
8,2,119
0,3,1185
8,7,45
2,5,1054
2,8,43
2,3,684
0,0,44
5,2,279
0
