pbrain-rapfi19.exe
pbrain-embryo21_e.exe
4,4,1
4,3,0
5,5,0
3,3,0
2,2,0
5,3,1566
2,3,192
6,3,1534
7,3,77
3,4,1164
3,2,113
2,5,1530
1,6,121
4,2,1532
6,4,123
4,6,1319
2,4,119
4,7,1530
3,6,128
4,1,1532
5,2,121
7,4,1529
5,6,123
8,4,1531
6,6,122
0,4,1531
1,7,122
4,5,1534
3,5,125
5,4,1535
3,1,124
4,8,1533
8,1,121
4,0,1534
8,7,116
1,4,1533
6,7,123
2,0,1532
0,5,123
2,6,1531
1,5,95
6,8,1535
3,0,99
7,7,1534
7,8,118
3,8,1208
1,0,107
2,8,1525
5,8,49
6,5,1530
0,2,80
1,8,1531
0,8,51
6,2,1530
0,0,86
5,0,1532
0
