pbrain-whose20190401x64.exe
pbrain-Yixin2018.exe
4,4,1
3,3,0
2,4,0
3,4,1635
3,5,154
4,6,1522
5,3,119
2,6,1525
4,5,122
6,2,1520
5,5,112
6,5,1518
5,4,115
5,2,1524
4,2,121
3,6,1532
5,6,158
5,7,49
6,4,148
3,1,1527
7,5,132
8,6,60
7,4,109
8,4,57
7,3,110
7,2,1523
4,3,136
4,1,58
7,7,122
7,6,52
2,1,150
3,2,1526
3,0,64
1,4,1521
2,3,153
2,2,1525
1,6,121
4,7,1519
0,3,155
8,8,1519
8,5,95
0,4,1524
4,0,130
2,7,1520
3,7,105
2,5,1521
5,8,64
0,7,1524
8,3,137
6,3,56
7,1,124
2,0,1524
0,8,141
1,0,1525
3,8,69
5,0,1519
0
