pbrain-embryo18.exe
pbrain-SlowRenju.exe
4,4,0
3,3,0
5,3,0
3,5,0
2,6,1
3,4,1441
3,6,155
4,5,1457
5,6,126
4,6,1450
5,5,134
5,4,1461
3,2,145
2,5,1447
2,4,141
4,3,1453
5,2,120
7,2,1458
6,5,141
7,4,1453
4,2,144
2,2,1449
7,1,141
2,3,1453
1,5,140
7,5,1454
6,3,139
6,2,1455
7,7,140
6,6,1453
5,7,141
1,3,1454
0,3,49
0,4,1450
3,1,139
2,0,1455
5,1,142
4,1,1452
4,8,140
4,7,1454
3,8,142
2,8,1451
8,4,141
4,0,1452
3,0,138
0,7,1441
1,6,48
1,2,1453
0,1,50
1,7,1449
8,5,143
0,8,1451
8,3,138
8,6,1455
8,2,139
8,1,70
0
