pbrain-rapfi21.exe
pbrain-rapfi.exe
4,4,0
3,4,1
1,4,0
4,3,1474
2,5,287
5,3,1238
2,3,149
2,4,1116
6,4,146
5,4,1314
3,2,147
4,1,1243
5,2,148
3,6,1355
4,2,132
2,2,1507
3,5,181
4,5,1538
6,3,148
6,1,1508
5,5,146
6,6,1376
5,1,146
7,2,1308
5,6,142
4,6,1316
2,7,147
1,7,1512
7,4,147
4,7,1346
1,3,146
1,1,1319
8,4,146
0,4,1332
0,6,148
0,1,1395
0,0,148
4,8,1086
1,5,138
8,7,1327
8,2,152
8,3,1366
7,6,147
4,0,1201
7,7,130
7,5,1507
1,2,146
1,6,47
2,1,146
5,0,1150
6,0,146
0,2,1374
0,3,146
3,8,1314
5,8,143
0,8,1108
0
