pbrain-whose20190401x64.exe
pbrain-embryo18.exe
4,4,0
3,5,1
2,3,0
5,5,0
6,6,0
4,5,1534
6,5,142
5,4,1536
3,6,139
4,6,1535
6,4,148
6,3,1547
2,4,119
5,2,1536
5,3,119
4,2,1538
6,2,145
2,5,1537
1,5,51
7,1,1539
4,1,147
7,4,1539
7,2,116
3,4,1541
4,3,144
1,3,1539
2,1,142
6,7,1538
3,1,133
1,1,1541
5,7,140
7,8,1538
5,6,52
4,8,1538
2,0,148
2,2,47
4,0,147
8,4,1542
1,2,140
5,8,1537
6,8,93
0,4,1537
1,4,93
5,0,1538
0,5,124
3,2,47
1,7,147
1,8,1505
2,8,108
8,5,1537
8,3,100
7,5,1069
7,6,129
0,0,1027
4,7,54
3,7,1537
0
