pbrain-rapfi21.exe
pbrain-rapfi.exe
4,4,0
5,3,0
3,6,0
5,4,1367
4,6,283
4,3,1306
3,3,141
6,5,1465
3,2,125
3,4,1505
5,5,142
6,6,1509
6,4,144
7,3,1502
5,2,141
4,2,1510
2,6,133
5,6,1314
4,7,140
4,5,1206
2,3,141
1,4,1505
1,7,133
5,7,1511
2,2,141
1,1,41
6,3,143
3,7,1503
6,2,141
1,6,1361
0,7,151
2,4,1334
7,4,144
4,1,1386
7,8,144
3,1,1374
2,1,137
6,1,1377
7,6,143
4,8,1504
7,5,144
7,7,43
1,3,142
0,8,1067
3,8,124
0,5,1304
7,1,133
8,4,1325
8,3,144
4,0,1508
5,0,128
0,0,1331
1,5,123
1,0,1348
2,0,127
8,5,1073
0
