pbrain-Yixin2018.exe
pbrain-rapfi21.exe
4,4,0
4,5,0
2,4,0
5,5,0
6,6,0
6,4,1582
3,5,224
4,6,1520
3,7,115
5,4,1517
5,3,115
2,6,1518
6,3,116
7,3,1517
8,2,46
3,4,1516
5,2,117
6,2,1517
5,6,120
4,1,1517
2,3,117
2,1,1419
6,5,116
7,4,1519
5,1,117
3,3,1516
3,6,117
7,5,1517
7,6,117
1,4,1519
3,2,116
0,7,1518
1,5,118
3,0,1517
3,8,117
1,1,1468
7,1,116
8,6,1517
2,0,116
0,4,1272
0,3,129
0,8,1529
0,5,137
4,0,1543
1,3,135
6,0,1317
8,8,130
4,3,1358
8,5,132
3,1,1531
0,1,60
1,6,1531
2,5,61
2,2,1531
2,7,130
7,0,1268
0
