pbrain-rapfi21.exe
pbrain-embryo21_e.exe
4,4,0
5,3,0
2,6,1
4,3,1545
3,3,292
5,5,1345
5,4,145
3,4,1534
2,5,150
2,4,1537
6,4,147
4,5,1533
7,4,141
8,4,57
5,6,159
4,7,1530
7,5,151
4,1,1537
7,3,150
7,2,1535
3,5,157
1,7,1532
1,1,158
2,2,1225
2,3,156
6,1,1547
7,0,153
0,4,1532
5,1,155
3,7,1536
2,7,143
6,6,1538
4,0,164
4,8,1542
1,2,158
1,4,1533
1,6,156
3,8,1539
5,8,168
8,3,1544
7,7,171
7,6,77
4,6,162
3,6,72
8,2,176
0,3,1547
0,5,173
3,0,1550
6,0,151
4,2,1548
8,0,164
5,0,69
0,8,154
3,2,1547
5,2,154
6,5,765
0
