pbrain-rapfi21.exe
pbrain-Yixin2018.exe
4,4,0
4,3,0
4,5,1
3,4,1593
4,6,273
3,5,1514
3,6,144
5,4,1514
3,2,145
4,7,1514
5,2,142
4,2,1514
2,3,156
6,6,1515
6,5,146
5,5,1513
2,5,146
5,7,1514
5,6,129
2,4,1516
3,7,145
4,1,1514
3,3,149
7,3,1520
7,5,148
3,0,1515
5,3,146
7,6,1515
6,2,146
8,4,1515
1,1,148
2,2,1514
0,4,146
2,6,1514
6,1,149
0,5,1528
0,0,145
5,8,1514
1,4,147
1,2,1514
1,6,146
1,8,1514
7,1,146
8,0,46
8,6,145
0,1,1514
6,3,145
6,4,45
1,5,144
4,8,1513
1,7,145
1,3,45
3,8,144
8,5,1514
8,2,146
8,1,1513
0
