pbrain-whose20190401x64.exe
pbrain-rapfi21.exe
4,4,0
3,4,0
6,4,0
4,5,1620
5,5,143
5,6,1518
6,7,107
3,3,1413
4,6,135
7,3,1523
3,7,114
2,8,46
5,3,130
3,5,1499
3,2,140
4,2,1517
2,3,105
5,1,1390
2,4,148
2,5,1516
1,5,101
4,1,1518
4,7,139
5,7,1277
4,3,139
5,4,1518
6,3,114
6,2,1532
1,4,161
6,6,1370
8,4,148
1,6,1532
8,2,130
8,3,1532
7,1,114
0,4,1531
4,0,124
7,5,1478
2,0,107
2,1,1533
3,1,139
0,5,1338
3,0,118
1,0,1358
0,7,161
4,8,1337
1,8,143
5,0,1531
7,6,111
0,3,1255
2,7,96
1,7,61
0,1,73
3,8,1532
1,3,66
0,6,1530
0
