pbrain-whose20190401x64.exe
pbrain-rapfi.exe
4,4,0
3,4,0
5,4,0
4,5,1507
5,6,137
5,5,1133
3,5,141
5,3,1302
4,6,116
4,3,1382
2,4,140
1,3,1503
3,3,142
2,5,1304
5,2,140
4,2,1158
6,4,114
7,4,1509
6,6,99
3,6,1378
6,5,107
6,7,1284
1,6,112
7,3,1307
8,3,141
5,7,1305
4,7,141
1,2,1412
2,2,99
1,1,1315
1,4,106
4,1,1502
1,7,141
2,6,1500
2,3,142
2,0,1434
8,6,97
7,6,39
7,5,88
8,4,1502
5,1,137
1,8,1084
0,7,90
0,4,1300
4,8,138
0,1,1318
5,8,126
6,8,1473
7,0,126
6,2,1244
3,7,70
2,7,40
2,1,50
4,0,1122
3,0,44
0,5,1337
0
