pbrain-Yixin2018.exe
pbrain-rapfi21.exe
4,4,1
4,5,0
4,2,0
5,5,0
6,6,0
3,5,1626
6,5,213
6,4,1515
2,4,113
5,4,1401
3,7,113
5,6,1384
5,3,43
3,4,1513
2,3,112
3,3,1512
3,2,111
2,5,1512
1,5,43
4,1,1510
6,3,112
5,2,1513
4,3,112
7,3,1515
4,6,110
7,5,1518
5,8,110
7,4,1513
7,6,112
7,1,1516
7,2,42
0,4,1511
7,8,119
4,8,1242
2,7,110
1,7,1512
2,2,111
2,1,1513
6,1,108
8,4,1512
0,0,111
1,2,1487
4,7,111
8,5,1372
8,6,111
1,1,1248
5,1,110
4,0,1345
1,0,110
0,5,1389
0,1,113
0,6,1395
0,3,111
5,0,1363
6,7,111
5,7,164
0
