pbrain-embryo18.exe
pbrain-rapfi.exe
4,4,0
4,3,0
5,2,0
5,4,1503
3,5,161
5,3,1096
3,3,114
3,2,1194
6,5,132
5,5,1508
5,6,106
4,6,1408
4,7,143
7,4,1086
3,7,145
3,4,1516
2,7,145
1,7,1516
2,4,146
2,5,1518
6,7,146
5,7,53
1,5,145
4,2,1383
6,4,144
6,3,1519
7,2,144
6,8,1388
8,4,145
4,8,1344
2,1,145
2,2,1520
4,1,145
0,4,1317
3,1,135
5,1,1175
8,3,117
0,1,1317
1,2,144
5,8,1462
3,8,150
1,6,1318
0,7,54
7,8,1316
8,8,54
8,5,1460
4,0,143
8,0,1464
3,0,144
2,0,1326
0,2,145
1,3,1323
7,5,145
5,0,1327
3,6,144
0,0,1325
0
