pbrain-whose20190401x64.exe
pbrain-Yixin2018.exe
4,4,0
4,3,0
2,2,0
5,5,1601
4,2,159
3,4,1531
5,3,130
6,4,1527
2,4,140
4,6,1534
3,7,149
2,5,1527
5,2,158
6,2,1526
3,3,153
5,1,1529
1,5,120
0,6,64
6,5,157
1,4,1526
4,7,159
4,1,1528
2,3,158
2,6,1525
3,6,144
6,1,1526
3,1,128
5,6,1535
7,3,158
2,1,1527
5,4,157
2,7,1526
6,7,116
1,2,1527
0,7,150
4,0,1527
8,1,135
6,0,1527
6,3,61
8,4,1525
7,2,122
4,5,58
7,4,127
7,5,1526
5,0,107
3,8,1514
4,8,139
8,8,1513
0,0,145
1,1,45
8,6,114
3,2,1515
7,0,53
7,1,44
7,7,50
5,7,44
0
