pbrain-embryo21_e.exe
pbrain-SlowRenju.exe
4,4,0
3,5,0
5,6,0
3,3,0
2,2,0
3,4,1439
3,2,168
4,3,1442
2,5,96
5,3,1435
6,3,124
1,3,1439
2,3,46
2,4,446
4,6,109
4,2,1446
5,1,104
1,5,1442
0,6,48
6,4,1452
7,5,100
1,4,1447
1,2,127
6,6,1452
4,7,126
6,5,1436
3,7,125
4,5,1437
4,1,126
5,2,1437
3,1,124
6,1,1438
7,0,45
2,7,1440
8,4,124
5,4,1439
7,6,124
3,6,1438
1,8,44
7,3,1440
4,0,125
2,1,1453
8,5,125
8,2,1438
0,4,124
0,5,1438
4,8,125
6,7,1438
6,8,48
5,8,1436
5,0,124
6,0,1439
8,6,124
8,7,1438
6,2,125
7,8,1438
0
