pbrain-embryo18.exe
pbrain-embryo21_e.exe
4,4,37
3,4,1469
3,3,136
5,5,1524
4,2,114
4,3,859
2,4,134
1,5,45
2,5,133
2,3,1525
5,3,135
4,5,1523
1,2,138
6,4,1229
3,2,133
2,2,1525
6,2,136
3,5,1140
5,6,136
5,1,845
4,7,136
4,6,1041
7,3,136
7,4,1080
2,7,134
5,2,1523
3,7,134
1,7,1311
6,3,134
1,4,1525
1,6,136
0,4,1523
2,8,135
2,6,44
4,8,101
4,0,1526
6,1,133
6,5,1525
7,5,44
8,4,1523
3,8,137
5,8,1524
6,7,136
5,7,45
3,1,134
8,3,1526
8,0,134
7,1,44
8,5,133
3,0,1523
0,8,134
1,8,45
0,3,103
5,0,1524
2,0,122
5,4,1523
0
