pbrain-Yixin2018.exe
pbrain-rapfi.exe
4,4,0
3,3,1
5,1,0
5,4,1335
3,5,222
4,5,1208
4,3,149
5,3,1113
5,6,128
3,6,1390
6,3,153
6,4,1528
4,2,143
4,1,1334
1,4,133
2,4,1332
2,7,145
3,4,1325
2,2,130
1,2,1333
6,2,128
4,0,1323
1,7,126
3,0,1332
3,1,126
5,2,1338
7,4,125
4,7,1520
7,3,130
7,5,1402
2,3,125
2,6,1318
5,0,125
1,6,1375
5,7,128
0,0,1391
5,5,128
6,6,1343
6,7,125
0,4,1357
0,6,125
4,8,1328
1,0,124
5,8,1386
6,8,137
1,5,1393
3,7,60
8,4,1321
3,8,128
8,3,1324
8,1,125
7,0,1301
0,5,127
0,1,1089
8,5,127
0,7,1473
0
