pbrain-rapfi21.exe
pbrain-rapfi21.exe
4,4,0
3,4,0
6,3,0
3,5,0
2,6,1
4,5,1642
3,3,319
5,5,1532
2,5,161
2,4,1533
5,6,156
4,6,1528
5,7,157
6,4,1527
7,3,156
4,3,1524
3,7,131
4,7,1518
7,5,147
5,2,1517
5,4,148
2,3,1332
2,2,148
1,1,1515
0,1,147
7,2,1517
0,2,153
4,8,1527
6,1,143
4,0,1358
4,2,131
1,4,1517
1,2,148
3,2,48
4,1,149
3,6,1398
5,1,137
3,1,1469
5,8,129
0,4,1520
0,8,144
8,1,1532
1,6,159
1,0,1348
5,0,160
0,0,1318
2,0,161
8,3,1531
8,4,161
0,3,1522
7,6,163
7,4,1535
0,5,160
0,6,1533
0,7,156
1,3,1565
0
