pbrain-whose20190401x64.exe
pbrain-Yixin2018.exe
4,4,0
3,3,0
4,6,0
4,5,1594
5,5,125
6,4,1513
5,3,104
3,5,1513
5,4,123
5,6,1519
5,2,111
5,1,55
3,4,148
4,3,1527
6,2,137
4,2,1526
2,4,123
1,4,57
4,1,107
4,7,1525
7,4,123
6,3,1530
2,5,107
2,6,1534
2,3,127
7,5,1533
0,2,150
0,6,1526
4,8,148
7,8,1529
3,8,144
5,8,1527
6,6,157
2,1,1526
4,0,143
7,7,1525
3,0,133
1,3,1534
1,2,133
5,0,1526
0,0,118
5,7,1525
6,7,109
3,6,1527
1,7,152
7,1,1529
1,0,107
2,0,60
0,3,138
2,7,1529
0,1,101
0,4,72
2,8,81
0,7,1538
1,8,87
0,8,79
0
