pbrain-whose20190401x64.exe
pbrain-Yixin2018.exe
4,4,0
5,5,0
4,2,0
4,3,1599
3,3,153
2,4,1514
3,5,110
5,3,1513
3,4,117
3,2,1514
3,6,95
3,7,43
5,4,129
4,5,1512
2,6,124
4,6,1513
6,4,107
7,4,47
6,5,135
6,6,1513
1,7,95
0,8,45
1,4,140
7,6,1515
7,3,144
5,7,1514
8,6,114
8,4,1512
7,5,144
2,5,1514
1,1,109
4,7,1514
6,7,126
2,2,1529
2,1,149
6,3,1526
5,2,138
1,6,1536
4,0,137
1,0,1527
8,2,136
0,1,1528
6,0,108
3,8,1525
5,0,108
3,0,1526
1,5,104
0,6,1529
0,4,132
7,8,1531
4,8,121
0,3,1532
7,0,70
8,0,58
1,3,64
1,2,59
0
