pbrain-embryo18.exe
pbrain-SlowRenju.exe
4,4,0
4,3,0
3,2,0
2,3,1440
3,3,169
3,4,1455
5,5,108
2,2,1455
2,5,143
4,5,1451
5,6,139
6,6,1439
5,3,141
5,4,1453
6,4,141
3,6,1453
2,7,140
4,2,1454
3,5,139
2,6,1455
3,7,141
4,6,1453
4,7,138
5,7,1439
7,4,139
6,5,1455
7,1,142
6,2,55
7,2,132
0,6,1452
1,6,48
7,3,1452
5,1,143
6,1,1451
1,4,140
1,7,1453
1,2,140
1,3,1454
4,0,141
0,5,1453
8,4,143
0,4,1450
0,3,137
4,1,1442
3,8,150
2,1,1459
2,0,167
5,0,1458
4,8,154
0,8,1455
0,7,61
8,7,1455
7,6,65
3,1,1467
5,8,157
5,2,854
0
