pbrain-Yixin2018.exe
pbrain-whose20190401x64.exe
4,4,0
3,3,0
4,2,0
3,5,0
2,6,0
4,3,1051
3,2,215
5,2,1443
3,4,119
6,3,954
5,3,120
6,4,727
2,3,128
1,4,1386
4,5,125
5,6,1455
4,6,125
1,2,929
6,5,125
4,8,1459
1,6,125
5,8,1458
7,4,125
7,5,1103
2,7,128
5,7,1012
3,6,126
0,6,60
5,5,126
2,4,981
6,6,126
8,8,1455
1,1,126
1,8,1148
3,8,125
0,4,674
6,0,129
4,0,1457
0,5,125
3,1,1456
2,2,124
8,4,1411
6,1,125
8,1,1230
7,8,124
4,7,848
8,6,126
3,0,1288
7,3,125
7,7,591
6,7,125
0,0,100
8,3,124
1,0,61
2,0,55
0,3,60
0
