pbrain-whose20190401x64.exe
pbrain-rapfi.exe
4,4,0
5,4,0
3,4,0
4,3,1523
3,2,142
3,3,1114
5,3,122
3,5,1249
4,2,119
4,5,1315
6,4,144
7,5,1510
5,5,146
6,3,1312
3,6,143
4,6,1162
2,4,118
1,4,1509
2,2,99
5,2,1515
2,3,110
2,1,1326
7,2,114
1,5,1305
0,5,144
3,1,1306
4,1,145
7,6,1311
6,6,105
7,7,1360
7,4,108
4,7,1475
7,1,145
6,2,1510
6,5,146
6,8,1505
0,2,104
1,2,44
1,3,91
0,4,1343
3,7,134
7,0,1507
8,1,97
8,4,1390
4,0,140
8,7,1393
3,0,103
2,0,1335
1,8,117
2,6,1212
5,1,74
6,1,44
8,8,53
3,8,1329
6,7,47
8,3,1322
0
