pbrain-rapfi21.exe
pbrain-SlowRenju.exe
4,4,1
3,5,0
5,5,0
3,3,0
5,6,0
3,4,1443
3,6,292
4,6,1442
5,4,149
5,7,1289
2,4,148
4,3,1461
2,3,150
5,2,1444
2,5,146
2,6,1448
6,3,148
7,2,1445
3,2,147
4,7,1447
7,7,148
2,7,1446
3,7,134
7,5,1444
4,1,147
1,4,1446
6,1,156
6,4,1470
8,4,148
2,1,1445
8,3,151
8,2,1443
4,2,146
5,1,1448
7,1,148
6,6,1445
8,5,149
8,7,1445
6,8,148
1,5,1447
4,8,136
1,3,1442
1,2,151
2,2,1442
5,8,147
7,8,1447
4,0,151
3,8,1458
1,6,147
5,3,1447
1,0,149
3,0,1445
0,0,142
7,6,1451
7,3,132
2,8,52
0
