pbrain-rapfi21.exe
pbrain-SlowRenju.exe
4,4,0
5,4,0
2,6,0
4,3,1440
3,5,274
5,3,1444
3,3,149
5,5,1445
5,2,144
4,2,1450
4,6,150
7,5,1444
6,4,146
6,5,1447
7,6,128
4,5,1436
8,5,50
5,6,1450
5,7,44
2,4,1440
3,6,146
3,4,599
2,3,145
1,6,1438
8,3,146
1,7,1447
1,4,144
4,7,1451
7,4,155
0,7,1438
2,5,44
4,1,1441
1,1,143
2,2,1435
2,1,143
0,4,1450
0,6,143
4,0,1436
8,4,144
8,6,1449
1,3,145
1,0,1449
1,2,134
1,5,60
8,1,128
8,2,44
6,7,147
0,3,1440
0,0,144
5,0,1450
3,0,142
7,1,1436
3,7,128
0,5,1435
0,2,130
6,1,1448
0
