pbrain-whose20190401x64.exe
pbrain-whose20190401x64.exe
4,4,0
4,5,0
2,6,0
5,3,858
4,6,156
3,4,1340
5,5,124
6,4,779
2,4,131
4,2,860
3,1,155
2,3,780
5,6,172
6,6,1226
3,5,152
1,3,1280
4,3,152
5,7,843
1,2,133
3,6,732
6,3,150
4,7,816
4,1,121
5,2,956
7,5,116
2,7,749
3,7,104
5,4,1323
1,8,73
5,1,738
5,0,69
1,7,1467
1,4,163
0,4,965
4,0,133
6,7,1144
7,7,145
3,0,1013
6,8,158
7,4,1311
1,1,166
2,2,1456
6,2,168
0,1,689
8,4,152
8,5,1401
0,3,112
3,8,742
8,0,138
7,2,191
8,3,110
0,5,80
4,8,80
0,6,74
8,2,73
8,1,68
0
