pbrain-Yixin2018.exe
pbrain-embryo21_e.exe
4,4,0
3,4,0
2,6,0
4,5,1543
2,3,220
3,5,1528
5,5,116
3,3,1526
3,6,120
2,5,1527
1,5,115
6,4,1151
4,3,115
3,2,1527
3,1,48
7,4,1527
4,1,116
4,2,1527
5,1,119
6,1,1526
6,2,114
5,6,1524
6,7,115
4,7,1526
6,5,116
5,3,1526
7,6,116
8,4,1526
2,2,115
0,4,1527
1,6,116
1,7,1527
7,7,116
5,4,1526
8,6,115
4,8,1526
1,2,116
4,6,1528
3,7,115
4,0,1527
1,1,115
2,1,46
0,2,114
6,6,1526
5,7,115
7,2,1526
8,1,116
7,3,1526
7,1,115
5,0,1526
3,0,115
5,8,1526
2,8,115
0,5,1211
6,8,115
0,6,171
0
