pbrain-rapfi21.exe
pbrain-embryo18.exe
4,4,0
3,3,0
2,3,1
3,4,1552
3,5,337
5,3,1554
2,5,171
4,5,1556
2,4,164
2,6,1558
4,6,174
5,7,1554
6,4,151
5,4,1552
5,5,166
3,7,1556
6,3,175
4,7,1567
6,7,160
6,5,1560
3,2,163
7,4,1551
5,6,163
4,1,1556
2,2,167
2,1,73
5,1,164
1,3,1565
6,6,165
7,6,1557
2,7,157
7,3,1553
7,5,166
1,2,1555
1,4,167
4,0,1554
4,3,146
4,8,1548
0,4,153
8,4,1556
6,2,170
6,0,1553
3,0,165
8,3,1557
8,2,168
3,8,1549
7,7,171
8,8,68
2,8,169
0,5,1554
4,2,161
5,2,69
7,0,170
8,5,1561
8,6,158
7,8,1085
0
