pbrain-Yixin2018.exe
pbrain-Yixin2018.exe
4,4,0
4,5,0
3,3,0
5,5,1602
6,5,225
5,4,1514
5,6,116
3,5,1519
2,5,124
6,4,1519
3,7,129
4,7,1528
2,4,114
4,2,1515
2,3,114
2,2,1515
3,2,114
4,3,1514
6,3,114
4,1,1514
5,3,113
2,6,1514
7,2,113
7,1,1513
7,4,114
5,1,1514
6,1,114
8,2,1514
3,4,114
8,4,1513
7,6,114
4,0,1513
4,6,114
6,6,1514
8,3,114
2,7,1515
1,2,113
0,4,1514
1,4,115
3,0,1515
3,1,113
0,3,1513
1,8,113
7,5,1512
2,0,113
7,0,1513
5,7,113
4,8,1513
6,2,112
6,8,1513
5,8,113
0,7,1518
0,6,113
1,1,1513
8,0,120
3,6,1514
0
