pbrain-embryo21_e.exe
pbrain-rapfi.exe
4,4,0
3,5,1
4,6,0
3,3,0
2,2,0
4,5,1559
3,4,168
5,4,1513
6,3,124
4,3,1309
6,5,125
6,4,1312
1,4,122
2,4,1445
1,5,108
1,3,1504
5,3,123
4,7,1514
4,1,109
2,3,1508
0,3,43
5,2,1506
4,8,123
2,7,1307
2,6,101
3,7,1505
1,7,124
1,6,1509
5,1,128
7,1,1321
8,4,125
5,7,1303
6,7,46
7,3,1377
0,4,123
0,2,1475
4,0,125
2,1,1310
7,4,125
5,8,1227
5,5,128
6,6,1405
3,0,126
2,0,1448
3,2,94
8,2,1506
4,2,132
0,5,1350
3,6,131
5,0,1367
8,5,130
8,6,1514
7,5,134
1,8,1516
2,5,131
7,6,1376
0
