pbrain-embryo21_e.exe
pbrain-rapfi21.exe
4,4,0
3,4,0
3,2,0
4,3,1587
5,5,177
3,3,1523
5,3,99
5,2,1519
2,5,129
3,5,1522
3,6,129
4,6,1521
1,4,129
4,7,1245
2,3,132
4,1,1520
2,4,128
2,2,1521
7,4,130
5,4,1520
6,4,129
7,5,1520
1,5,128
1,3,1518
4,0,130
2,7,1520
6,2,129
6,1,1411
7,0,48
6,6,1519
8,4,130
5,1,1523
7,1,129
8,0,50
4,8,129
7,6,1521
3,7,102
0,4,1438
8,7,130
8,6,1518
5,6,50
3,1,1519
2,1,49
7,3,1517
3,8,128
2,8,1520
0,3,129
1,8,1418
3,0,129
5,0,1397
4,5,129
0,0,1518
4,2,127
6,8,1519
6,5,129
0,1,1653
0
