pbrain-pela.exe
pbrain-wine.exe
8,8,1
6,8,9000
5,8,2258
3,6,1220
4,6,104
4,4,1348
2,4,5995
3,5,1399
5,3,1962
4,5,1842
3,4,378
5,4,2480
2,7,1566
2,5,3709
5,5,405
6,4,6164
6,3,153
4,3,1238
0,5,1676
4,2,6522
4,1,90
3,2,2368
6,5,95
7,4,3988
8,4,111
0,3,6429
2,1,98
2,2,1851
1,2,101
1,1,2810
3,3,92
1,7,5229
4,7,91
7,3,1821
7,2,100
0,4,1818
6,7,103
5,7,6144
6,2,90
5,1,6193
0,8,100
4,0,1988
1,3,114
8,6,1918
0,2,97
1,5,1267
3,7,91
5,0,1756
6,0,109
1,8,1674
1,6,109
8,1,6342
7,7,99
1,0,3124
3,0,123
8,7,121
0
