pbrain-embryo21_e.exe
pbrain-SlowRenju.exe
4,4,0
4,5,0
6,6,0
5,5,2674
3,5,778
5,3,2571
3,4,170
5,4,2565
5,2,166
4,3,2564
6,3,174
6,5,2564
3,2,168
3,3,2585
7,5,165
7,4,2568
5,6,164
2,4,2559
4,2,182
2,3,2563
1,3,182
2,2,2569
2,5,176
3,6,2600
6,2,218
7,2,218
1,5,220
1,6,2623
2,1,222
4,6,2613
6,4,235
2,6,2624
0,6,222
6,1,2606
5,1,226
8,4,2630
2,7,221
8,3,2610
8,5,217
8,0,2675
8,7,224
7,0,2630
7,3,222
6,0,2668
4,0,223
1,1,2611
8,2,170
0,7,2563
0,5,163
0,4,2581
3,8,168
6,8,2573
4,7,171
5,7,2575
4,8,165
2,8,2558
0
