pbrain-pela.exe
pbrain-wine.exe
3,2,1684
5,4,12217
6,4,92
4,4,2955
4,5,107
5,5,3515
5,3,4857
3,3,1818
6,6,110
4,2,3514
1,1,1665
2,4,2997
1,5,194
1,3,6613
2,3,693
3,4,2505
1,4,112
4,1,5034
5,1,101
7,4,3627
5,2,119
6,5,2666
5,6,122
3,5,2528
4,6,125
4,3,1716
4,0,95
7,6,5758
8,7,114
3,7,4742
3,6,114
2,6,132
1,7,116
2,5,4254
1,6,94
1,8,96
2,8,108
8,4,2549
7,7,92
3,0,6545
7,3,95
0,4,3369
5,7,94
6,0,1846
6,7,114
4,7,105
8,5,123
4,8,3439
0,5,93
0,0,5856
0,1,105
8,2,3837
8,1,94
5,8,5123
7,8,128
8,8,117
0
