pbrain-rapfi.exe
pbrain-embryo18.exe
4,4,1
5,5,0
2,3,0
4,6,2997
6,4,1779
3,5,2663
2,4,166
2,5,1894
4,5,169
5,4,1485
5,6,157
3,4,2664
4,3,155
3,3,2471
3,6,167
4,1,2669
3,1,169
6,2,2654
5,3,163
4,2,1654
6,5,156
7,4,2667
5,2,167
7,3,2660
6,6,168
6,7,2658
7,5,170
4,0,2695
8,4,168
4,8,1908
2,0,154
3,7,2655
2,2,162
2,1,152
8,3,156
4,7,2654
5,7,169
0,4,2656
8,2,157
1,5,2658
2,6,158
8,5,2649
8,0,154
8,1,156
7,1,157
1,4,2653
1,7,159
3,8,2651
5,8,163
1,3,1818
1,2,167
0,5,2657
0,6,158
0,3,2664
0,1,179
2,8,2650
0
