pbrain-embryo21_e.exe
pbrain-SlowRenju.exe
4,4,0
5,3,1
3,6,1
5,4,2565
5,5,289
3,3,2538
6,5,154
4,3,2536
2,3,170
4,5,2547
4,7,181
2,5,2585
5,2,171
6,4,2563
4,2,163
3,2,2571
3,4,169
7,4,2566
7,3,180
3,5,2585
4,6,193
0,4,2573
5,6,171
6,6,2563
1,5,108
1,6,2518
1,0,108
0,5,2516
0,3,108
4,8,2502
5,1,113
5,8,2527
3,8,132
7,8,2509
5,7,131
6,7,2541
4,0,126
8,4,2515
4,1,124
6,1,2516
6,0,120
3,0,2521
2,4,122
2,1,2518
6,3,108
8,6,2517
8,5,107
8,8,2518
6,8,99
8,2,2511
1,4,115
8,0,2510
3,7,126
0,7,2514
2,2,123
2,7,2518
0
