pbrain-pela.exe
pbrain-wine.exe
4,4,0
5,5,0
7,5,0
3,4,7126
5,6,6537
4,3,2223
2,5,100
3,2,1126
3,3,118
5,2,1145
6,1,205
4,2,6469
2,2,435
5,4,2153
2,1,3079
4,1,1218
6,2,2108
5,3,1203
5,1,125
2,3,1165
1,4,515
6,3,4183
7,4,167
7,3,1130
8,3,133
4,6,3174
6,4,153
4,5,2266
7,2,104
2,7,4212
3,6,99
4,7,4188
1,7,129
1,1,5331
7,6,110
7,8,4114
8,4,119
8,6,6143
2,6,134
3,5,2224
5,7,99
4,8,6336
5,8,156
1,5,1168
0,2,95
0,4,6173
0,1,99
4,0,1248
8,2,99
8,1,6116
3,0,122
5,0,2241
8,0,116
0,8,3108
3,8,118
6,5,1364
0
