pbrain-rapfi19.exe
pbrain-SlowRenju_x64.exe
4,4,0
3,4,0
6,5,0
3,3,1
2,2,0
4,3,3143
3,5,1092
5,3,1802
2,3,157
5,2,1488
2,5,159
2,4,1092
5,1,162
4,5,2607
4,1,164
5,6,1158
6,3,167
6,4,1285
3,1,198
6,1,2019
7,0,180
1,4,2634
4,0,165
1,1,2572
1,3,162
0,4,249
5,0,174
6,0,1675
7,3,172
4,2,1763
7,2,174
7,4,2160
0,6,177
4,6,2637
2,6,200
6,6,1089
7,6,158
1,7,2323
5,5,161
2,7,2596
1,0,156
8,4,2390
7,5,161
1,8,2608
4,7,159
3,0,1079
6,7,155
4,8,1638
3,8,155
8,2,2584
8,3,158
3,6,2588
5,4,154
1,6,280
1,5,147
7,7,202
0
