pbrain-pela.exe
pbrain-SlowRenju_x64.exe
4,4,0
3,5,0
6,3,1
4,3,4629
6,4,607
5,4,2007
3,2,166
6,5,2614
5,6,173
5,2,2446
7,6,167
3,4,1377
2,5,202
4,6,1160
5,1,179
2,4,2201
1,3,197
3,7,2636
3,6,176
5,7,1972
6,8,168
4,2,2631
5,5,169
6,2,2318
1,4,177
4,7,2519
2,7,173
1,5,2596
3,3,168
2,2,2625
7,7,173
6,6,554
7,0,170
4,8,2172
8,4,162
4,1,1876
0,4,180
8,2,2528
7,2,173
7,4,2666
2,1,169
1,8,2762
2,8,177
0,3,1171
1,0,164
4,0,170
1,2,169
1,1,510
0,2,171
8,5,494
8,3,170
3,0,232
6,0,161
4,5,311
8,7,175
1,6,562
0
