pbrain-pela.exe
pbrain-wine.exe
4,4,0
3,3,0
2,2,0
4,5,12514
3,6,6086
3,4,2442
3,2,1204
4,2,1289
1,2,4192
5,3,6453
5,2,6093
6,4,3270
7,5,2087
6,3,3301
2,3,6135
2,4,2286
5,1,6077
4,6,3334
5,5,2712
1,5,1327
0,6,97
3,5,2252
5,7,3560
1,4,5593
7,3,234
7,4,2257
3,1,4372
8,4,1267
6,6,1130
6,1,2239
6,2,99
0,5,1202
2,5,100
1,3,2240
0,2,99
5,6,1226
1,7,111
4,7,2297
6,5,100
5,4,4481
7,7,103
8,8,134
7,8,120
4,8,3284
7,2,99
0,4,5461
3,7,99
4,0,2272
8,6,99
1,1,1159
3,0,97
8,0,1221
8,1,106
5,0,1664
7,0,99
2,8,6433
0
