pbrain-embryo18.exe
pbrain-rapfi19.exe
4,4,0
4,5,0
3,3,0
5,5,0
6,6,1
3,5,2758
6,5,322
5,4,2679
6,3,240
6,4,2678
5,6,218
4,6,2669
3,7,218
2,4,2676
1,3,220
2,5,2681
1,5,208
1,4,1542
4,7,237
7,4,2679
5,7,223
2,7,2505
2,6,232
4,3,1626
4,8,264
0,4,226
7,7,226
6,7,229
7,5,233
8,4,223
3,2,231
8,2,2705
7,3,166
2,1,2637
5,2,176
4,2,2636
8,1,174
3,1,2224
2,0,170
4,1,2631
1,1,166
0,0,2528
2,2,165
5,0,1818
1,8,174
0,7,2622
1,6,161
0,1,2632
0,6,167
8,5,2632
8,3,171
2,8,2635
8,0,172
1,7,1729
5,1,162
6,0,860
0
