pbrain-SlowRenju_x64.exe
pbrain-rapfi19.exe
4,4,0
4,5,0
3,6,0
3,4,3089
5,6,3616
5,3,466
4,6,159
6,6,140
3,3,1103
6,5,456
6,4,1114
5,5,476
3,5,143
2,4,486
2,2,147
2,6,450
2,5,1077
1,4,470
7,5,1038
1,1,136
1,2,152
4,1,487
5,4,166
8,4,473
3,2,1050
4,2,411
2,1,1112
4,0,462
7,3,164
7,4,459
5,2,166
3,7,139
6,1,1038
8,5,141
8,6,1004
1,0,152
6,0,122
0,3,140
0,4,148
4,8,475
1,7,1007
8,2,453
8,1,1062
3,8,479
5,8,135
7,7,145
3,0,148
6,2,133
1,8,1002
5,7,117
6,7,1094
0,8,142
2,3,149
0,5,136
8,3,152
0,0,128
0
