pbrain-pela.exe
pbrain-wine.exe
4,4,0
5,4,0
7,4,0
4,3,6710
3,2,3322
3,5,4456
5,2,3343
6,3,1274
3,6,4669
4,5,1225
7,2,2974
5,5,2375
6,5,2232
5,3,1259
3,3,1182
5,6,2298
5,7,131
7,3,1264
8,3,127
4,2,6510
6,4,128
3,4,3360
2,3,129
2,5,1206
1,5,127
6,7,1229
7,8,127
8,4,1246
1,6,132
1,4,1293
5,1,129
1,1,1261
1,2,134
0,4,2280
7,7,99
7,6,3488
8,6,101
2,4,6536
0,2,100
4,0,3400
2,7,103
3,1,1258
2,2,112
0,6,2358
0,5,105
1,7,1213
0,1,103
4,8,1264
2,0,99
5,0,6368
6,0,99
6,1,1232
3,8,99
8,8,99
5,8,101
8,7,99
0
