pbrain-pela.exe
pbrain-wine.exe
4,4,0
5,5,0
3,2,0
3,5,5143
4,3,7365
4,5,6083
2,5,3277
6,5,2451
7,5,91
5,2,4204
5,6,396
6,4,1736
3,7,114
6,3,2695
6,2,269
4,6,1796
6,6,3258
5,4,2400
7,2,158
7,3,2907
8,2,104
4,1,1706
7,4,103
5,1,2613
5,3,89
3,1,3135
6,1,148
2,4,1543
1,3,103
3,3,1167
4,2,110
5,7,3112
6,8,102
8,0,3891
7,8,102
7,7,1868
2,7,115
1,2,1837
0,7,110
4,7,5127
8,7,101
1,6,1608
0,6,93
0,4,1644
2,1,104
0,1,2652
3,4,123
4,0,1191
5,8,102
4,8,5912
0,3,95
1,8,1742
5,0,90
8,5,6242
3,8,103
0,0,2497
0
