pbrain-SlowRenju_x64.exe
pbrain-SlowRenju_x64.exe
4,4,1
5,3,0
6,2,0
5,4,3233
5,5,1663
3,3,1422
4,3,202
4,5,2603
4,2,501
3,4,1331
3,6,436
4,1,1198
5,6,230
4,6,1526
3,2,232
5,2,1319
5,1,947
2,4,1907
7,4,413
4,7,1831
7,7,224
6,6,1494
1,2,246
2,2,1115
1,3,506
1,5,2133
7,5,481
7,3,1067
2,5,219
7,6,1181
1,4,192
1,0,2703
6,3,494
6,1,1600
6,8,460
2,0,1514
2,3,225
0,4,1320
4,8,289
3,8,1492
4,0,499
0,1,1497
0,3,428
1,7,1133
2,7,245
1,1,280
2,1,235
8,8,515
7,0,485
5,0,439
8,6,421
8,5,219
8,4,226
0,6,172
0,5,226
2,6,411
0
