pbrain-embryo21_e.exe
pbrain-SlowRenju.exe
4,4,0
3,5,0
5,5,0
3,3,1
5,6,0
3,4,2532
3,6,354
4,6,2568
5,7,166
5,4,2568
4,3,160
4,2,2558
2,4,163
3,2,2556
3,1,161
1,2,2557
2,2,161
2,3,2558
4,1,166
6,2,2554
5,2,159
6,3,2560
4,5,161
4,7,2556
8,4,162
7,5,2557
6,4,164
2,1,2555
8,5,183
1,3,2567
1,5,166
8,6,2553
0,6,176
7,4,2558
7,3,169
1,0,2550
0,5,166
0,7,2569
4,8,172
1,7,2562
3,7,173
2,6,2546
5,8,169
6,8,2565
4,0,168
1,4,2566
1,1,156
8,8,2563
5,0,169
7,8,2550
7,7,164
6,0,2570
5,1,171
0,4,2564
6,1,176
7,1,190
0
