pbrain-pela.exe
pbrain-wine.exe
3,2,4203
5,4,9585
6,4,107
4,4,3382
4,5,111
3,4,1184
2,5,4279
5,3,2234
1,4,2177
3,5,3394
2,6,5356
5,5,1268
5,2,2432
2,4,3379
5,7,2526
3,3,3360
2,2,2825
4,2,1212
5,1,3211
4,3,1128
6,3,3182
4,1,6695
4,0,119
1,3,1228
2,3,107
4,6,6448
0,2,107
6,2,1210
7,1,119
4,7,2256
6,6,99
6,5,1208
7,6,100
7,4,2229
5,6,107
3,7,1202
3,6,137
4,8,1418
1,5,119
1,8,3371
3,8,146
0,4,4530
0,7,114
8,4,4431
6,0,130
5,0,4373
8,3,129
8,8,6626
8,5,132
0,1,1346
7,8,98
0,0,1214
3,1,113
8,7,130
2,0,105
8,6,104
0
