pbrain-pela.exe
pbrain-wine.exe
8,8,0
6,8,9889
5,8,3128
3,6,1605
4,6,156
4,4,1838
2,4,2272
3,5,3091
5,3,2535
4,5,6331
3,4,394
5,4,4620
2,7,2094
2,5,6106
5,5,579
6,4,4320
6,3,132
4,3,1935
0,5,1564
7,4,3146
8,4,143
4,2,2494
4,1,126
3,2,5585
6,5,116
7,3,1571
2,1,126
2,2,4043
1,2,95
1,1,4021
7,2,92
1,7,6214
6,2,119
0,4,2322
6,1,103
5,1,4177
0,0,108
4,0,5643
1,3,91
8,5,4655
0,8,95
1,5,4215
1,4,103
5,0,1659
7,0,111
7,7,5491
7,6,125
4,7,3240
3,0,102
6,6,6405
3,7,90
2,8,3375
8,7,92
8,0,6436
8,2,93
8,6,92
0
