pbrain-pela.exe
pbrain-wine.exe
4,4,0
3,4,0
4,6,1
3,3,0
2,2,0
4,3,13126
2,3,10685
2,4,2266
4,2,3490
3,2,1982
3,5,3997
5,4,3874
2,1,3013
5,2,3106
6,1,3593
5,3,1795
5,5,3846
6,3,1158
7,3,98
6,4,5422
6,5,487
4,5,2449
3,6,200
7,4,1195
3,0,121
2,5,6369
1,6,113
2,6,2774
5,0,110
4,0,2341
6,6,125
5,6,4083
4,1,105
5,1,2246
7,2,116
8,4,6449
1,7,147
8,8,3061
6,7,118
1,4,3359
2,8,125
1,1,2933
1,2,134
4,8,4263
7,8,120
0,4,1197
1,5,117
0,5,1650
0,6,116
8,5,1148
8,6,113
3,7,2260
8,3,139
4,7,1846
0,2,136
8,7,175
0
