pbrain-pela.exe
pbrain-wine.exe
4,4,0
3,4,1
5,3,0
4,5,5118
6,2,4752
3,5,2509
3,6,3734
5,5,1904
6,5,2647
2,3,6194
1,2,2183
2,5,1803
1,5,103
2,4,6464
2,2,3925
4,6,1454
5,7,2855
4,3,2343
5,2,3024
1,3,1410
0,2,107
3,2,2141
3,3,350
6,4,1973
7,3,111
4,1,1987
1,4,169
5,1,2284
4,7,263
7,1,3047
6,1,113
3,7,3453
2,8,89
1,1,5630
1,6,88
5,6,3608
6,7,109
7,7,2165
2,1,109
1,8,3524
2,7,99
8,4,1398
8,6,106
4,0,6201
7,2,105
8,2,1416
8,3,95
0,4,3125
7,6,85
7,4,1437
3,0,109
5,8,5829
6,8,86
5,0,3854
8,0,84
0,5,6221
0
